label,t,centroid_z
5,9,22.11259786476868
6,9,7.195695364238411
22,9,9.22586013986014
27,9,4.679981751824817
30,9,12.172217391304347
42,9,2.1852772073921973
43,9,6.2
70,9,17.07666377063423
82,9,6.016538969616909
84,9,18.536416228399702
93,9,21.006660924490383
101,9,18.00711638250556
108,9,7.4399999999999995
125,9,21.094956140350874
134,9,6.751028708133972
137,9,20.650123602118892
142,9,7.958707360861759
143,9,2.5263139172965765
146,9,10.638930659983293
159,9,7.835598980458793
160,9,21.718144182726622
163,9,14.502281553398058
164,9,20.25598460551636
185,9,20.85597464342314
188,9,21.456414239482203
197,9,19.792684210526314
206,9,19.8857805907173
210,9,4.911908067991381
214,9,15.762052067381317
230,9,20.297976817702846
238,9,19.059795620437956
240,9,19.325277227722772
253,9,2.961798770624393
257,9,21.912929292929295
259,9,5.814477958236659
275,9,14.243769633507853
281,9,16.834907943187794
292,9,10.84311111111111
311,9,20.866541471048514
320,9,7.694067278287462
322,9,13.166309303758473
328,9,22.046658097686375
329,9,22.004363636363635
334,9,9.330040376850606
336,9,16.263518518518516
355,9,11.386628787878788
365,9,18.395864553314123
379,9,15.16546762589928
380,9,14.398474708171205
382,9,5.103018404907976
5,10,22.118679750223016
22,10,9.983600402279583
24,10,13.572542037586548
25,10,13.824252775405636
27,10,5.299125142639786
28,10,11.986417820590006
40,10,11.882934362934362
42,10,2.1334242265338226
43,10,6.2
54,10,20.97279322853688
62,10,7.552288218111003
70,10,16.925158371040723
82,10,5.654266487213997
84,10,17.125264266161295
93,10,21.108166755745593
94,10,7.171710615280595
101,10,17.92916221033868
105,10,6.1983415069103875
108,10,7.4399999999999995
121,10,7.191609858416361
125,10,21.22688574703859
128,10,13.123574203574204
137,10,20.65338785046729
142,10,7.519055489964581
146,10,9.566118721461187
160,10,21.718144182726622
163,10,14.332956558414171
164,10,18.942313184198
184,10,10.759465165376495
188,10,21.22987603305785
197,10,19.697908578584848
214,10,17.16452229299363
230,10,20.242405391394506
238,10,19.029090909090908
240,10,19.524205607476635
257,10,21.18664155681105
259,10,5.929942987457241
281,10,16.716345381526104
303,10,5.753130148270181
317,10,12.919231385108086
320,10,7.7619742489270385
328,10,21.144654226125137
329,10,21.60799465240642
331,10,9.069302325581395
336,10,12.835714285714287
355,10,9.43020360674811
356,10,16.676815286624205
363,10,10.256309963099632
365,10,18.531209103840684
375,10,11.692
380,10,14.352040736388563
5,11,22.118679750223016
6,11,7.815832502492523
24,11,13.586581118240147
25,11,13.83578947368421
27,11,3.428107476635514
28,11,12.074335620711166
40,11,11.625333333333334
42,11,2.3354638173870814
49,11,4.440086260012323
54,11,20.962259615384614
63,11,14.470987976999478
70,11,17.487954971857413
82,11,6.191820580474934
84,11,17.073887100236103
87,11,13.00842508377214
93,11,20.871800197823937
94,11,10.48391519434629
97,11,9.147552140504938
101,11,18.06602870813397
105,11,6.218168498168498
121,11,7.210247046186896
125,11,21.13991011235955
128,11,12.418604651162791
134,11,3.892338983050847
137,11,20.723893591293834
142,11,8.478995433789954
146,11,9.728232558139535
159,11,7.7835031055900625
160,11,21.718144182726622
163,11,14.478780198019802
164,11,18.911761363636366
184,11,11.293925438596492
197,11,19.578203753351207
206,11,18.37792467332821
219,11,9.775658426966292
230,11,20.271473354231972
233,11,3.73011655011655
238,11,19.187368421052632
239,11,18.607137831787657
240,11,18.933439246837306
253,11,2.875617006567577
257,11,21.534176548089594
259,11,7.620904893813481
277,11,6.586960556844548
281,11,15.65402922755741
292,11,9.666409017713365
303,11,2.438708375378406
312,11,10.031210762331838
320,11,7.769050279329608
328,11,21.13448275862069
329,11,21.610830519918974
334,11,9.978135322322855
336,11,13.948125755743652
355,11,8.653839662447258
363,11,10.339280575539568
365,11,18.569347396176664
372,11,2.2277468953282082
373,11,2.7612152332049638
376,11,15.971600179291798
377,11,11.706936026936027
379,11,15.1922419460881
1,12,5.700075357950263
5,12,22.12138053097345
6,12,8.323438735177866
25,12,14.35068656716418
27,12,4.352165697674419
28,12,13.332865064695008
40,12,10.745709876543211
44,12,12.350793650793651
49,12,5.416873786407767
54,12,19.75711229946524
69,12,12.259773828756058
82,12,5.885026737967914
84,12,17.21180262831639
87,12,13.323104300543747
93,12,20.86928907604657
94,12,10.461175666438823
101,12,18.648915187376726
105,12,6.18318460192476
121,12,7.072262698819908
125,12,21.001485673859214
128,12,12.442758620689656
137,12,20.89998649561107
142,12,8.593933161953727
145,12,12.832687620269402
146,12,7.398082360172096
160,12,21.718144182726622
164,12,19.352343925233644
184,12,12.156588897827836
187,12,15.230231556273559
188,12,21.215948869223208
197,12,19.569562612342718
230,12,19.983597532036068
238,12,18.440770465489564
239,12,18.67235075885329
240,12,20.48773359840954
246,12,19.53645638394205
255,12,3.1734080000000002
259,12,7.628397790055249
271,12,8.144149765990639
275,12,17.03462454973677
281,12,16.22518962075848
311,12,20.873657770800627
312,12,10.216957928802588
328,12,21.12376470588235
329,12,21.615661764705884
334,12,11.197446074201897
336,12,13.417994791666667
