label,t,centroid_z
427,9,10.428475609756097
427,10,10.434420289855073
485,11,9.428322440087147
205,12,6.950985915492957
341,13,7.988108949416342
495,13,17.92532445923461
102,14,5.487089337175792
353,14,12.934308943089432
379,14,10.427784765897975
569,14,13.896325088339221
102,15,6.293392990305742
379,15,10.42876216968011
378,16,13.906564299424184
56,18,2.9256610800744878
106,18,6.540196604110814
320,19,7.9565350318471335
835,19,3.328528925619835
107,20,5.4695639320029565
778,20,20.269636504253672
306,21,12.774064642507346
778,21,20.34491971740527
11,22,5.476012658227848
478,22,10.278848484848485
500,22,16.82857142857143
842,22,11.469539375928676
61,23,5.485927240461401
135,24,10.396690997566909
392,24,15.329919531821508
501,24,17.87556285949055
355,25,18.03810363836825
415,25,10.4036
501,25,17.93317561419472
527,26,17.268962025316455
1147,26,20.529475177304963
111,27,5.299693486590039
527,27,17.988322147651004
666,27,5.490791366906474
1092,27,2.4731365313653138
1147,27,20.2278672985782
13,28,5.48184368737475
108,28,5.503037779491134
527,28,17.884963503649633
108,29,5.497474402730376
527,29,17.893774834437085
678,29,5.514127495170637
135,30,12.554806491885143
527,30,19.08480307396734
135,31,13.070388692579506
351,31,10.433906137184117
453,31,16.066178723404253
505,31,20.19550214592275
112,32,6.624519621109608
135,32,13.012631578947369
351,32,10.499716206123974
529,32,20.17924528301887
147,33,10.255606326889279
154,33,10.499330655957163
351,33,10.827759882869692
577,33,20.13473407747866
1031,33,20.2
154,34,10.504468770122342
591,35,19.314081055607918
1423,35,11.525399239543727
1498,35,8.199922178988325
112,36,5.219738167170191
147,36,10.442328767123287
154,36,10.168231992516372
505,36,20.13125328659071
528,36,19.14666666666667
591,36,20.15056672760512
