label,t,centroid_z
358,18,9.6590438639724
355,23,4.0425697735650346
273,26,7.972801239829524
471,27,13.201881246325689
94,28,5.296408912188729
94,29,5.574095238095238
224,29,5.9389473684210525
273,29,8.000319651289502
94,30,5.879550561797752
38,38,2.9074004344677773
1110,41,6.823579676674365
1110,42,7.031263902932254
5,43,4.792229402261713
418,43,13.70073228720875
7,45,5.396675849403122
706,46,4.52144072036018
145,49,3.2490614553869888
755,49,9.118203861697351
108,51,17.360602526724975
419,51,14.937358130662851
432,51,17.447595593000646
451,51,16.62715343915344
638,51,5.401025641025641
755,51,9.829695038689122
451,52,16.560694519804667
1692,52,20.012256157635466
451,53,16.61765673175745
451,54,16.68869659275284
451,55,16.755086906141365
451,56,16.585412014885698
451,57,16.959881947860303
273,58,8.944305973356252
451,58,16.885899761336514
451,59,16.901608202914193
1512,59,9.013290478103656
120,60,11.220230722525805
120,62,12.19543949044586
323,62,9.445465432770822
433,62,19.948852459016393
323,63,9.615146871008939
433,63,18.7894725394236
1783,63,16.073001038421598
29,64,7.761139527355131
203,64,5.749227963525835
323,64,9.859003735990038
203,65,5.345539280958722
323,65,9.986968641114983
323,66,10.380960219478737
2000,66,11.596105660377358
1325,67,14.24100790513834
1529,67,10.411040000000002
1772,67,9.114139325842697
2000,67,11.590515222482436
1772,68,9.043351731058705
1772,69,9.040259403372243
1772,70,9.33993220338983
2001,70,11.79194074074074
2118,70,8.155241762943945
127,72,10.035881365416898
203,72,5.266183310533516
