label,t,centroid_z
24,18,12.502143489813996
33,18,10.638930659983293
46,18,14.217692307692309
53,18,6.760236546422235
83,18,5.378803921568627
97,18,19.325277227722772
140,18,20.986274957216203
155,18,14.42635330983157
160,18,21.44392156862745
163,18,5.461135604542418
181,18,4.911757925072046
185,18,3.7411680143755617
189,18,6.016538969616909
257,18,2.9623116883116882
262,18,7.777459978655283
265,18,18.04102178812923
269,18,16.826420274551214
275,18,21.11890734588409
279,18,22.11259786476868
280,18,8.05078066914498
283,18,8.88612987012987
292,18,6.843160440741736
295,18,6.2
296,18,2.209282442748092
300,18,15.107738014854826
303,18,12.448604759682688
306,18,8.529475935828877
314,18,6.012405446293495
315,18,2.5306347092765202
323,18,16.263518518518516
333,18,5.814477958236659
343,18,3.2412084993359893
344,18,22.00552771450266
348,18,21.862138157894737
351,18,14.528876267748478
357,18,7.193622240392477
364,18,7.694067278287462
367,18,7.526321138211382
370,18,20.23669762641899
372,18,19.792684210526314
378,18,20.64727272727273
379,18,18.53095613048369
390,18,19.059795620437956
44,19,11.950409356725146
53,19,5.9327645429362885
71,19,7.13301703163017
83,19,5.26299794661191
97,19,19.277484331100066
115,19,10.142230695900858
122,19,14.901602787456445
125,19,16.744360777823747
127,19,18.619407783417937
140,19,21.08834894613583
153,19,7.4399999999999995
155,19,14.45217251108424
160,19,21.21618856569709
181,19,4.281767955801105
185,19,3.7475555555555555
212,19,6.824138851802403
232,19,5.489097744360902
246,19,11.821829085457273
255,19,7.20548463356974
257,19,2.9699070385126163
258,19,10.752413547237078
269,19,16.84914345769837
275,19,21.122901785714287
279,19,22.123521126760565
280,19,7.986526561587858
283,19,8.875857740585774
292,19,6.817939058171745
295,19,6.2
296,19,2.07416978109984
306,19,9.704488517745302
312,19,21.718144182726622
314,19,7.618044806517312
323,19,15.063519999999999
333,19,5.845093457943926
335,19,10.697652811735942
343,19,3.2525718015665794
344,19,22.005049429657795
348,19,21.648157715839563
351,19,14.562160308615516
353,19,14.062667607621735
364,19,7.694067278287462
367,19,7.562045792447219
370,19,20.215136809499224
378,19,20.64065268065268
379,19,17.10859756097561
390,19,19.065
2,20,12.351516587677724
44,20,10.898028169014085
71,20,7.012839857651245
97,20,19.524205607476635
105,20,7.552288218111003
115,20,9.43020360674811
127,20,18.511971171171172
131,20,16.676815286624205
140,20,21.07345473739773
148,20,2.443883495145631
155,20,14.378234830575256
160,20,21.213014743263855
169,20,6.203340817242927
181,20,3.6850827173530445
232,20,5.299125142639786
234,20,9.983600402279583
246,20,11.692
257,20,2.972167050312397
258,20,10.759465165376495
269,20,16.716345381526104
275,20,21.271253416634124
279,20,22.118679750223016
280,20,7.046062143310082
283,20,9.641245059288538
292,20,10.048371572467824
295,20,6.2
296,20,2.179567901234568
300,20,15.173306066802999
302,20,9.072058823529412
314,20,7.828519153802172
323,20,12.845128205128205
333,20,5.929942987457241
343,20,3.2444111906310997
344,20,21.60727028839705
345,20,21.144654226125137
348,20,21.179138038725796
350,20,18.93721879449454
351,20,14.329462723865054
353,20,13.123574203574204
354,20,8.353310423825889
359,20,20.97279322853688
364,20,7.7619742489270385
366,20,12.883091482649842
367,20,5.729914945321993
370,20,20.208253968253967
378,20,20.650547147846332
379,20,17.12159865376525
390,20,19.029090909090908
2,21,12.513648881239241
44,21,10.031282051282052
71,21,7.562481632653061
105,21,4.828484848484848
109,21,6.428603351955307
111,21,9.375849430411094
112,21,10.287310924369748
115,21,13.566199175014733
116,21,12.140648442466626
117,21,13.785803667745414
125,21,16.78222591362126
127,21,18.46036234458259
136,21,17.501165755919853
140,21,21.04488088935945
149,21,7.138811369509044
169,21,6.191213463241807
181,21,3.522244155844156
189,21,5.592449799196787
206,21,8.42357459379616
212,21,8.011372549019608
245,21,11.697831325301205
246,21,10.728898441698012
252,21,8.210897768552154
255,21,6.858847117794486
257,21,2.9631963170009863
258,21,10.76476357267951
259,21,8.930958904109588
265,21,18.02570888468809
269,21,16.746952089704383
275,21,21.261557632398752
278,21,14.478505603985056
279,21,22.118679750223016
281,21,8.361340782122905
295,21,6.2
