label,t,centroid_z
483,9,10.449726533628974
483,10,10.421396192203083
393,13,7.975666438824334
125,14,5.503561643835616
451,14,10.459567567567568
812,14,12.958450363196125
125,15,6.171689497716895
451,15,10.448493975903615
642,16,15.73129916567342
972,19,2.641611374407583
340,20,5.405964912280701
65,22,5.48807570977918
115,23,5.510836653386455
148,24,10.452931196983977
511,24,17.678659217877094
474,25,10.463880037488286
511,25,17.83350835322196
734,25,5.604077669902913
393,26,10.471296171927467
511,26,20.041600000000003
734,26,5.492276144907724
1258,26,2.9394822006472494
342,27,5.3634839769926055
607,27,17.604594257178526
734,27,5.482379286214136
67,28,5.502792452830189
393,28,10.456716417910448
607,28,17.761897233201584
393,29,10.268647214854111
565,29,10.457831325301205
197,30,7.33456561922366
565,30,10.43589895988113
607,30,16.795342820181112
1527,30,12.927179487179487
1527,30,12.927179487179487
2,31,10.45982329317269
427,31,9.64343137254902
508,31,15.553580246913581
579,31,20.038627002288326
1527,31,13.018430379746837
16,32,7.852702290076336
427,32,10.519755102040817
427,33,10.487131782945738
169,34,10.457242888402627
345,35,11.148380187416333
178,36,10.463692307692307
344,36,5.504459770114942
608,36,19.20219321148825
