label,t,centroid_z
2,9,2.5819288025889966
15,9,3.334848484848485
29,9,3.3468518518518517
108,9,3.5883456790123454
175,9,3.7199999999999998
177,9,4.622444444444445
179,9,4.573104524180967
184,9,4.123556280587276
191,9,3.7199999999999998
197,9,3.7199999999999998
198,9,3.7199999999999998
199,9,4.96
218,9,5.019130434782608
236,9,5.828883610451307
244,9,5.992225201072387
245,9,5.690495049504951
257,9,5.790610687022901
267,9,5.482694444444444
279,9,6.056882898062342
280,9,6.2
294,9,6.58139393939394
295,9,6.522535519125683
307,9,6.2
324,9,6.2
343,9,6.2
351,9,6.628501529051988
352,9,7.057808219178082
353,9,6.2
354,9,7.4399999999999995
360,9,8.415268022181147
361,9,7.4399999999999995
380,9,7.4399999999999995
381,9,8.248922558922558
390,9,7.521357466063348
394,9,11.02710363153233
407,9,7.55625
408,9,7.4399999999999995
443,9,8.68
444,9,8.68
445,9,10.759746835443037
448,9,9.92
460,9,11.431994698475812
461,9,10.259349112426035
466,9,11.11267175572519
471,9,11.090826446280992
472,9,9.92
474,9,11.903339253996448
483,9,11.971798561151079
487,9,12.839134734239803
491,9,11.341367249602543
501,9,11.16
502,9,11.72541159627774
503,9,11.984667472793229
504,9,12.64308910891089
508,9,12.4
509,9,12.4
515,9,12.4
516,9,12.4
517,9,12.4
519,9,14.811983122362868
521,9,14.279007299270074
522,9,14.045545087483177
523,9,13.64
524,9,13.64
525,9,13.64
531,9,14.014322097378278
533,9,14.879999999999999
536,9,15.348126801152738
546,9,15.721473899692938
547,9,16.25581599123768
556,9,18.359862896315338
558,9,17.76219977553311
559,9,17.503335919317298
560,9,17.754446397188048
562,9,17.85108910891089
563,9,17.90911262798635
567,9,18.99785268414482
579,9,17.769281045751633
582,9,19.41764192139738
588,9,21.22362934362934
589,9,20.555638297872342
591,9,20.50935659760087
592,9,21.256310223266745
593,9,21.674671403197156
594,9,21.08
595,9,23.56
596,9,23.56
597,9,23.56
598,9,23.439999999999998
599,9,23.56
600,9,23.56
601,9,23.56
29,10,3.288799231508165
108,10,3.3406832298136644
153,10,7.4399999999999995
179,10,3.7199999999999998
191,10,4.584840764331211
218,10,4.818847262247838
236,10,7.176064257028113
244,10,6.236470588235294
245,10,5.816370280146163
257,10,5.462813186813187
267,10,4.796653846153846
268,10,4.263038728897716
279,10,6.2
295,10,6.254043583535109
296,10,7.059036144578313
302,10,7.958712871287129
307,10,6.2
351,10,6.65090909090909
352,10,7.300352781546811
353,10,6.2
